rome_hauls_from_tb_in_tc_o,Check if all the hauls in TB are in TC,ITA,19.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rome_hauls_from_tb_in_tc_o,Check if all the hauls in TB are in TC,ITA,9,78,153,153,153,153,153,153,153,120,120,122,0,0,0,120,0,120,120,0,0
rome_hauls_from_tb_in_tc_o,Check if all the hauls in TB are in TC,MLT,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rome_hauls_from_tb_in_tc_o,Check if all the hauls in TB are in TC,MLT,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ESP,1.0,24,27,33,33,32,39,38,38,44,47,43,38,50,45,42,39,25,28,31,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ESP,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ESP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ESP,5.0,0,4,4,3,4,4,0,8,4,0,5,4,5,55,55,54,50,57,50,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ESP,6.0,50,75,68,65,56,73,73,77,86,92,80,81,90,64,77,75,53,78,89,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,FRA,7,0,0,8,24,25,23,22,2,0,23,24,24,22,25,0,20,0,0,0,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,FRA,8,0,0,53,13,24,23,22,22,0,23,22,23,23,19,0,20,16,0,0,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,10.0,84,85,85,85,85,84,84,84,69,70,70,70,70,70,70,70,70,70,70,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,11.0,116,107,125,126,123,123,123,123,99,99,95,97,98,100,95,97,99,101,29,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,16.0,36,41,40,41,42,42,42,42,66,66,65,108,114,120,120,120,120,120,120,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,17.0,0,0,0,0,0,0,0,0,180,175,164,182,179,182,182,183,182,178,163,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,18.0,0,0,0,0,0,0,0,0,0,0,16,90,90,89,90,90,90,90,90,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,19.0,68,71,74,74,74,74,74,74,70,69,69,70,70,70,70,70,70,70,70,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,ITA,9.0,151,153,153,153,153,153,153,153,119,120,120,52,0,0,0,0,0,0,0,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,MLT,15.0,0,0,0,0,0,0,0,0,45,45,44,45,45,46,45,45,42,44,43,0
rome_hauls_from_tc_in_ta_o,Check if all the hauls in TC are in TA,SVN,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ESP,1.0,0,0,0,0,0,0,0,0,14,47,43,38,50,45,42,39,25,28,31,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ESP,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ESP,5.0,0,0,0,0,0,0,0,0,4,0,5,4,5,55,55,54,50,57,50,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ESP,6.0,0,0,0,0,0,0,0,0,86,92,80,81,90,64,77,75,53,78,89,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ITA,10.0,84,85,85,85,85,84,84,84,69,9,0,0,0,0,0,0,0,0,0,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ITA,11.0,116,107,125,126,123,123,123,123,99,99,67,0,0,0,0,0,0,0,0,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ITA,17.0,0,0,0,0,0,0,0,0,56,173,164,182,179,182,182,183,182,178,72,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ITA,18.0,71,71,112,112,112,112,112,112,90,90,90,90,90,89,90,90,90,90,90,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ITA,19.0,0,53,74,74,74,74,74,74,70,69,69,70,70,70,70,70,70,70,0,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,ITA,9.0,151,153,153,153,153,153,153,153,119,120,120,120,120,120,120,120,120,120,120,0
rome_hauls_from_tc_in_tb_o,Check if all the hauls in TC are in TB,MLT,15.0,0,0,0,0,0,0,0,0,45,12,0,0,0,0,0,0,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ESP,1,1,0,1,1,0,0,1,0,0,0,0,0,2,45,42,39,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ESP,1.0,1,0,1,1,0,0,1,0,0,0,0,0,2,45,42,39,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ESP,5,0,0,0,0,0,0,0,1,0,0,0,0,0,55,55,53,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ESP,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,55,53,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ESP,6,1,0,0,1,0,1,5,1,0,4,1,0,0,64,76,75,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ESP,6.0,1,0,0,1,0,1,5,1,0,4,1,0,0,64,76,75,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),FRA,7,0,0,0,0,0,1,1,0,1,2,0,2,1,1,53,63,56,66,65,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),FRA,8,0,0,0,0,0,1,0,0,0,0,1,2,0,1,15,22,22,23,23,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,11.0,7,9,7,1,3,7,7,5,1,2,1,11,0,0,0,0,0,0,3,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,16.0,10,1,2,0,0,1,0,1,1,0,6,21,18,18,19,24,9,9,28,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,17.0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,6,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,19,0,0,0,0,2,0,5,0,3,0,3,2,0,0,32,1,2,1,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,19.0,5,0,0,0,2,7,5,0,1,1,3,2,3,0,0,70,2,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),ITA,9,4,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),MLT,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rome_num_sex_eq_sum_nb_length_sex_tc_o,Internal check  in TC (the number per sex must be equal to the sum of nb per length per sex),SVN,17,0,0,2,2,2,2,2,2,2,2,2,2,0,4,2,2,2,2,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,CYP,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ESP,1,0,0,0,0,0,2,0,1,5,2,3,2,2,3,4,1,0,0,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ESP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ESP,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ESP,6,0,0,1,0,1,0,0,1,2,2,2,0,2,0,1,2,1,3,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,FRA,7,3,2,2,2,2,5,5,6,3,6,6,2,8,5,4,5,6,6,5,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,FRA,8,1,3,1,1,1,2,2,0,0,1,2,3,1,2,2,6,0,2,2,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,10,0,3,3,2,2,0,2,1,2,0,2,2,1,0,2,0,0,0,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,11,7,14,8,5,6,4,2,4,3,6,5,3,2,8,5,4,3,0,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,16,1,2,0,1,0,3,1,0,3,2,3,10,0,3,0,3,3,7,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,17,0,0,0,0,0,0,0,0,1,6,8,8,5,2,2,2,4,8,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,18,1,3,3,1,4,6,5,6,4,5,4,2,2,3,4,3,0,2,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,18.0,1,3,3,1,4,6,5,6,4,5,3,0,0,0,0,0,0,0,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,19,0,0,6,10,4,5,8,9,5,2,0,2,3,4,3,5,0,5,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,9,3,5,2,5,1,4,3,4,3,6,4,1,2,5,8,6,2,3,0,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,ITA,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0
rome_shooting_depth_hauling_depth_same_stratum_ta_o,Start depth and end depth of each haul should be in the same stratum,MLT,15,0,0,0,0,0,0,0,0,3,3,2,3,3,2,1,1,1,5,1,0
rome_shooting_eq_hauling_quadrant_o,Check if the haul start in the same quadrant,ESP,6,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,CYP,25,0,0,0,0,0,0,0,0,0,0,0,25,25,24,26,27,27,26,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ESP,1,1,1,0,0,8,2,1,0,6,0,2,0,1,11,9,3,1,21,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ESP,1.0,1,1,0,0,8,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ESP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ESP,5,0,1,0,0,0,0,0,0,1,0,0,0,0,11,17,20,2,2,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ESP,6,0,0,0,0,19,6,4,0,8,0,0,1,14,18,0,0,8,16,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ESP,6.0,0,0,0,0,19,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,FRA,7,42,18,5,2,34,3,0,2,0,0,0,0,3,6,6,4,3,2,5,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,FRA,8,3,3,6,0,12,1,3,2,0,0,1,2,1,1,6,0,2,0,1,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,10,84,85,85,85,85,84,84,84,69,70,70,47,1,7,41,70,70,70,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,10.0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,2,0,2,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,11,49,107,125,126,123,123,123,123,99,99,95,97,98,100,3,62,99,101,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,11.0,0,0,0,0,0,0,0,0,0,0,11,5,1,1,1,20,12,8,82,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,16,36,41,40,41,42,42,42,42,66,65,65,108,114,120,120,120,120,120,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,16.0,7,0,0,2,12,1,1,0,0,0,2,1,2,9,2,4,6,7,15,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,17,0,0,0,0,0,0,0,0,181,181,181,182,180,191,182,183,182,16,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,17.0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,47,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,18,71,71,112,112,112,112,112,22,13,81,50,90,90,90,90,90,5,20,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,19,0,0,74,74,39,2,3,9,27,69,17,6,70,6,70,30,3,40,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,19.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,ITA,9,120,153,153,153,153,153,153,153,119,120,122,17,24,15,120,8,120,120,0,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,MLT,15,0,0,0,0,0,0,0,0,4,2,4,1,2,5,5,7,4,4,12,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,MLT,15.0,0,0,0,0,0,0,0,0,0,1,4,1,2,5,5,7,8,4,12,0
rome_target_species_from_tb_in_tc_o,Check if all the target species in tb are in tc,SVN,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,1,0,1,0,1,0,0,0,0,1,0,7,0,5,0,0,0,0,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,1.0,0,1,0,1,0,0,0,0,16,47,43,38,50,45,42,39,25,28,31,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,5,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,5.0,0,0,0,0,0,0,0,0,4,0,5,4,5,55,55,54,50,57,50,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,6,0,0,1,1,0,0,0,0,3,2,15,0,17,0,0,0,0,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ESP,6.0,0,0,1,1,0,0,0,0,86,92,80,81,90,64,77,75,53,78,89,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,FRA,7,0,0,0,70,70,63,65,65,62,73,67,64,67,66,51,62,56,66,65,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,FRA,8,0,3,0,12,23,23,22,21,0,21,19,21,20,18,25,17,20,23,23,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,10.0,84,85,85,85,85,84,84,84,69,10,0,0,0,0,0,0,0,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,11.0,116,107,125,126,123,123,123,123,99,99,68,0,0,0,0,0,0,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,17.0,0,0,0,0,0,0,0,0,60,173,164,182,179,182,182,183,182,178,73,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,18.0,71,71,112,112,112,112,112,112,90,90,90,90,90,89,90,90,90,90,90,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,19.0,0,54,74,74,74,74,74,74,70,69,69,70,70,70,70,70,70,70,0,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,ITA,9.0,151,153,153,153,153,153,153,153,119,120,120,120,120,120,120,120,120,120,120,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,MLT,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rome_species_from_tc_in_tb_o,Check if all the species in tc are in tb,MLT,15.0,0,0,0,0,0,0,0,0,45,13,0,0,0,0,0,0,0,0,2,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ESP,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ESP,1.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ESP,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,FRA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ITA,16.0,0,0,0,0,0,0,0,0,0,47,54,95,93,85,80,95,90,78,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ITA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ITA,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ITA,19.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,ITA,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,MLT,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,MLT,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0
rome_tot_num_num_per_sex_tb_o,Check if in TB  NB_TOTAL equals NB_F+NB_M+NB_I,SVN,17,0,0,2,1,0,0,0,0,2,0,0,2,0,3,2,1,2,2,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ESP,1,1,0,3,1,0,0,0,0,16,2,1,1,4,45,42,39,3,14,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ESP,1.0,1,0,3,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ESP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ESP,5,0,0,0,0,0,0,0,0,2,0,0,0,0,55,55,53,25,23,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ESP,6,0,0,0,0,0,1,3,0,24,9,1,4,9,64,76,75,25,25,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ESP,6.0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,FRA,7,63,66,0,0,0,2,0,0,0,1,0,0,0,2,53,63,56,66,65,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,FRA,8,21,19,1,0,0,4,0,0,0,0,0,0,1,0,16,22,22,23,23,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,11.0,0,0,0,0,0,0,0,0,0,0,4,15,6,5,4,1,2,0,3,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,16.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,94,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,32,1,0,1,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,19.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,ITA,9,5,0,0,0,0,0,0,0,0,0,0,2,4,1,0,2,0,0,0,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,MLT,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,MLT,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,43,0
rome_num_sex_raising_tb_o,Check if in case of sub-sampling in TC the number per sex in TB is raised correctly,SVN,17,0,0,2,2,2,2,2,2,2,2,2,2,0,4,2,2,2,2,0,0
small_raising_perc_o,Small raising percentages,CYP,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
small_raising_perc_o,Small raising percentages,ESP,1,2,2,1,6,3,1,5,6,11,10,9,7,16,7,3,4,3,1,0,0
small_raising_perc_o,Small raising percentages,ESP,1.0,2,2,1,6,3,1,5,6,11,10,9,7,16,7,3,4,3,1,6,0
small_raising_perc_o,Small raising percentages,ESP,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
small_raising_perc_o,Small raising percentages,ESP,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
small_raising_perc_o,Small raising percentages,ESP,5,0,0,0,0,0,0,0,4,1,0,1,0,1,11,9,7,12,7,0,0
small_raising_perc_o,Small raising percentages,ESP,5.0,0,0,0,0,0,0,0,4,1,0,1,0,1,11,9,7,12,7,9,0
small_raising_perc_o,Small raising percentages,ESP,6,2,6,4,8,2,11,15,8,14,6,19,26,23,5,8,9,11,11,0,0
small_raising_perc_o,Small raising percentages,ESP,6.0,2,6,4,8,2,11,15,8,14,6,19,26,23,5,8,9,11,11,5,0
small_raising_perc_o,Small raising percentages,FRA,7,21,19,2,3,21,37,39,39,35,25,47,49,45,37,31,28,32,34,13,0
small_raising_perc_o,Small raising percentages,FRA,8,5,4,17,0,3,8,6,11,0,13,17,13,12,10,16,15,15,16,11,0
small_raising_perc_o,Small raising percentages,ITA,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0
small_raising_perc_o,Small raising percentages,ITA,11.0,19,13,18,13,13,47,26,42,15,28,26,27,21,23,19,16,21,12,2,0
small_raising_perc_o,Small raising percentages,ITA,16.0,7,5,2,0,2,5,3,1,0,0,1,6,12,1,7,7,17,3,10,0
